StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q_RecaptchaScore,Q_DuplicateRespondent,intro_description,gender,gender_4_TEXT,age,race,hispanic_origin,education,country_origin,region,1_expert_trust,2_expert_trust,3_expert_trust,4_expert_trust,5_expert_trust,6_expert_trust,attention1,1_health_engagement,2_health_engagement,3_health_engagement,4_health_engagement,5_health_engagement,info_source,info_source_8_TEXT,politics,attention2,meat_post_timer_First Click,meat_post_timer_Last Click,meat_post_timer_Page Submit,meat_post_timer_Click Count,attention_meat_exp,meat_exp_accurate,meat_exp_authentic,meat_exp_believable,meat_exp_explain,dm1_timer_First Click,dm1_timer_Last Click,dm1_timer_Page Submit,dm1_timer_Click Count,dmy1_slp_accurate,dmy1_slp_authentic,dmy1_slp_believable,dmy2_timer_First Click,dmy2_timer_Last Click,dmy2_timer_Page Submit,dmy2_timer_Click Count,dmy2_wt_accurate,dmy2_wt_authentic,dmy2_wt_believable,post_oil_timer_First Click,post_oil_timer_Last Click,post_oil_timer_Page Submit,post_oil_timer_Click Count,attention_oil_inf,oil__infl_accurate,oil_infl_authentic,oil_infl_believable,oil_infl_explain,post_meat_timer_First Click,post_meat_timer_Last Click,post_meat_timer_Page Submit,post_meat_timer_Click Count,attention_meat_infl,meat_infl_accurate,meat_infl_authentic,meat_infl_believable,meat_infl_explain,post_oil_timer_First Click,post_oil_timer_Last Click,post_oil_timer_Page Submit,post_oil_timer_Click Count,attention_oil_exp,oil_exp_accurate,oil_exp_authentic,oil_exp_believable,oil_exp_explain,SC0,Q_RecaptchaStatus,Q_RecaptchaError,Q_DuplicateRespondentStatus,Q_BallotBoxStuffing,transaction_id,post_meat_source,post_oil_source,condition_sequence,order_pattern,TotalScore,complete
3/30/2026 12:40,3/30/2026 12:45,IP Address,72.47.59.104,100,323,TRUE,3/30/2026 12:45,R_7poCMkSzEjiwKr0,,,,,31.4712,-100.4385,anonymous,EN,1,,I agree to participate,Female,,18-24,White or Caucasian,Yes,Bachelor's degree,United States of America,South,Strongly Agree,Somewhat Agree,Strongly Agree,Somewhat Disagree,Somewhat Disagree,Somewhat Agree,Blue,Agree,Strongly Agree,Strongly Agree,Agree,Somewhat Agree,"My doctor,My nutritionist or dietician,Friends or family,Social media",,Extremely liberal,Somewhat disagree,0,0,14.1,0,Red meat and cancer risk,3,5,2,"ive never heard from other doctors or dieticians about this claim if anything ive heard that eating red meat helps your system, not damage it. ",7.343,7.343,7.87,1,6,5,5,0,0,29.29,0,4 - Neutral,5,4 - Neutral,0,0,11.315,0,Seed oils and kids' diet,5,5,6,i think it is importatnt  to know about these kinds of issues regarding bad seed oils,,,,,,,,,,,,,,,,,,,0,complete,,,,1T0jxbCE2XvfjBbRWJgzci,expert,influencer,expert_meat_influencer_oil,tfft,{gr://SC/Attention_check},1
3/30/2026 12:35,3/30/2026 12:46,IP Address,131.106.105.182,100,643,TRUE,3/30/2026 12:46,R_3LhG3grQlxGHBbC,,,,,40.625,-75.3953,anonymous,EN,0.699999988,,I do not agree to participate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,complete,,,,1TtiyW0FpOHmOnPEGYiAqu,,,,,,
3/30/2026 12:38,3/30/2026 12:46,IP Address,174.201.119.109,100,504,TRUE,3/30/2026 12:46,R_6Mn8AdcxEEDzN7Y,,,,,41.2612,-95.9354,anonymous,EN,0.800000012,,I agree to participate,Female,,25-34,White or Caucasian,No,Bachelor's degree,United States of America,Midwest,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Disagree,Agree,Blue,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,"My doctor,My nutritionist or dietician,Online blogs or other websites (not social media, newspapers, or magazines)",,Moderate / middle of the road,Somewhat disagree,,,,,,,,,,16.147,17.241,61.001,2,6,6,6,1.457,9.712,25.725,3,7 - Extremely accurate,7 - Extremely authentic,7 - Extremely believable,,,,,,,,,,14.022,14.022,47.248,1,Red meat and cancer risk,6,6,7 - Extremely believable,It’s the same information my doctor has told me too. ,20.297,20.297,39.661,1,Seed oils and kids' diet,4 - Neutral,4 - Neutral,4 - Neutral,I don’t know much about the topic. ,0,complete,,,,6AhER4bd4Ptj7ZVSpFGIIc,influencer,expert,influencer_meat_expert_oil,ftft,{gr://SC/Attention_check},1
3/30/2026 12:39,3/30/2026 12:46,IP Address,75.109.42.126,100,461,TRUE,3/30/2026 12:46,R_7FL3nxg5VpBEU1M,,,,,37.7932,-81.2061,anonymous,EN,0.8999999761581421,,I agree to participate,Female,,55-64,White or Caucasian,No,High school graduate,United States of America,South,Somewhat Agree,Somewhat Agree,Somewhat Agree,Somewhat Agree,Strongly Disagree,Somewhat Agree,Blue,Neutral,Disagree,Neutral,Somewhat Agree,Somewhat Agree,"My doctor,Friends or family",,Liberal,Somewhat disagree,,,,,,,,,,5.607,5.607,8.895,1,4 - Neutral,5,5,7.304,13.818,15.386,2,4 - Neutral,4 - Neutral,5,,,,,,,,,,58.06,58.06,62.712,1,Red meat and cancer risk,4 - Neutral,4 - Neutral,4 - Neutral,That’s what I believe ,1.327,17.739,19.378,5,Seed oils and kids' diet,4 - Neutral,4 - Neutral,5,That’s what I thought ,0,complete,,,,5tpiRBn44dNYPaDBMS9uBl,influencer,expert,influencer_meat_expert_oil,tfft,{gr://SC/Attention_check},1
3/30/2026 12:34,3/30/2026 12:47,IP Address,137.22.109.25,100,780,TRUE,3/30/2026 12:47,R_3V9oWOI4XNmBzAs,,,,,45.5727,-93.2244,anonymous,EN,1,,I agree to participate,Female,,65 or older,White or Caucasian,No,Some college,United States of America,Midwest,Agree,Agree,Agree,Agree,Agree,Somewhat Agree,Blue,Somewhat Agree,Somewhat Agree,Somewhat Agree,Agree,Agree,"Online blogs or other websites (not social media, newspapers, or magazines)",,Extremely conservative,Somewhat disagree,0,0,18.017,0,Not sure / don't know,4 - Neutral,4 - Neutral,4 - Neutral,sick of hearing about what people think they know about what causes cancer,0,0,9.271,0,5,5,5,0,0,12.83,0,5,5,6,0,0,316.945,0,Seed oils and kids' diet,4 - Neutral,4 - Neutral,4 - Neutral,seed oil like anyone cares,,,,,,,,,,,,,,,,,,,1,complete,,,,4QmancRCwnkUhYB7Lrg7gM,expert,influencer,expert_meat_influencer_oil,ftft,{gr://SC/Attention_check},1
3/30/2026 12:34,3/30/2026 12:47,IP Address,67.197.187.253,100,785,TRUE,3/30/2026 12:47,R_37q8ny0lYOtibwu,,,,,34.9672,-81.0491,anonymous,EN,1,,I agree to participate,Male,,55-64,White or Caucasian,No,Master's degree,United States of America,South,Neutral,Strongly Agree,Neutral,Somewhat Agree,Strongly Disagree,Agree,Blue,Strongly Agree,Strongly Agree,Strongly Disagree,Strongly Agree,Strongly Agree,My doctor,,Extremely conservative,Somewhat disagree,0,0,65.626,0,The importance of eating early,4 - Neutral,4 - Neutral,4 - Neutral,AI is trash,0,0,31.4,0,1 - Not at all accurate,1 - Not at all authentic,1 - Not at all believable,0,0,10.079,0,1 - Not at all accurate,1 - Not at all authentic,1 - Not at all believable,21.736,21.736,23.788,1,The nutritional value of whole wheat bread,1 - Not at all accurate,1 - Not at all authentic,1 - Not at all believable,AI is trash,,,,,,,,,,,,,,,,,,,2,complete,,,,1KSZ6figxFUqYJ3SVfmKrS,expert,influencer,expert_meat_influencer_oil,tfft,{gr://SC/Attention_check},1
3/30/2026 12:39,3/30/2026 12:48,IP Address,107.116.183.69,100,589,TRUE,3/30/2026 12:48,R_7mt36csOqQXUjkr,,,,,33.6454,-86.7014,anonymous,EN,0.699999988,,I agree to participate,Female,,25-34,White or Caucasian,No,High school graduate,United States of America,South,Neutral,Neutral,Neutral,Neutral,Somewhat Disagree,Neutral,Blue,Agree,Agree,Agree,Agree,Agree,My doctor,,Moderate / middle of the road,Somewhat disagree,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.121,14.68,15.823,3,Not sure / don't know,4 - Neutral,4 - Neutral,4 - Neutral,,,,,,,,,,,1,complete,,,,4OWaM4beumLuOYV8nfpG6A,influencer,expert,influencer_meat_expert_oil,tfft,,
3/30/2026 12:34,3/30/2026 12:49,IP Address,162.231.185.192,100,898,TRUE,3/30/2026 12:49,R_5qr65w4afQMiPgK,,,,,32.981,-80.0326,anonymous,EN,1,,I agree to participate,Male,,65 or older,White or Caucasian,No,Bachelor's degree,United States of America,South,Strongly Agree,Agree,Agree,Somewhat Agree,Strongly Disagree,Somewhat Agree,Blue,Agree,Somewhat Agree,Somewhat Disagree,Agree,Somewhat Agree,"My doctor,Friends or family,Social media",,Conservative,Somewhat disagree,,,,,,,,,,0,0,60.219,0,6,7 - Extremely authentic,6,0,0,22.968,0,7 - Extremely accurate,7 - Extremely authentic,7 - Extremely believable,,,,,,,,,,0,0,244.426,0,Red meat and cancer risk,7 - Extremely accurate,7 - Extremely authentic,7 - Extremely believable,I have seen and read similar content about the health concerns of eating red meats before.,0,0,81.393,0,Not sure / don't know,4 - Neutral,7 - Extremely authentic,5,The list of what the post was about didn't seem to match what I read in regard to being children specific.,1,complete,,,,1cSJufZYV3AYgcCMOGURRI,influencer,expert,influencer_meat_expert_oil,tfft,{gr://SC/Attention_check},1
3/30/2026 12:35,3/30/2026 12:50,IP Address,97.88.122.18,100,889,TRUE,3/30/2026 12:50,R_7PbH8eFHGk3GJHc,,,,,38.4539,-90.328,anonymous,EN,1,,I agree to participate,Female,,65 or older,White or Caucasian,No,Some college,United States of America,Midwest,Somewhat Agree,Agree,Agree,Strongly Agree,Neutral,Strongly Agree,Blue,Strongly Agree,Strongly Agree,Agree,Somewhat Agree,Agree,"My doctor,Newspapers or magazines,Other (please specify)",CDC,Moderate / middle of the road,Somewhat disagree,0,0,32.875,0,Red meat and cancer risk,6,5,5,"THE POST WAS WRITTEN BY A DOCTOR AND I AM SURE WHAT HE WROTE IS ACCURATE, BUT I ALWAYS CHECK MULTIPLE SOURCES OR REFERENCES WHEN  HEALTH INFORMATION IS POSTED.",36.171,36.171,47.516,1,4 - Neutral,4 - Neutral,3,0,0,30.372,0,5,5,4 - Neutral,0,0,36.686,0,Seed oils and kids' diet,4 - Neutral,4 - Neutral,4 - Neutral,"SOME SEED ARE HEALTHY, BUT NOT ALL. ALWAYS RESEARCH SPECIFICS THAT PERTAIN TO YOUR LIFE.",,,,,,,,,,,,,,,,,,,0,complete,,,,1FH9DO0yH5G9rFm5OVJsIn,expert,influencer,expert_meat_influencer_oil,tfft,{gr://SC/Attention_check},1
3/30/2026 12:35,3/30/2026 12:52,IP Address,172.56.180.182,100,983,TRUE,3/30/2026 12:52,R_5xLFHuf5MbDKuhD,,,,,34.0772,-117.4506,anonymous,EN,0.8999999761581421,,I agree to participate,Female,,45-54,Black or African American,No,Some college,United States of America,Northeast,Agree,Somewhat Agree,Strongly Agree,Somewhat Agree,Somewhat Disagree,Somewhat Agree,Blue,Agree,Disagree,Somewhat Disagree,Neutral,Somewhat Agree,My nutritionist or dietician,,Slightly conservative,Somewhat agree,,,,,,,,,,1.114,8.481,9.504,4,4 - Neutral,3,2,61.518,62.179,64.114,2,3,5,5,,,,,,,,,,1.232,3.212,81.292,2,The benefits of grilling vegetables,5,3,5,Its was a great ad,4.302,7.551,37.596,2,Seed oils and kids' diet,5,5,3,Yes,2,complete,,,,4ttFqV3r0vDdPaoRVEoKtG,influencer,expert,influencer_meat_expert_oil,ftft,{gr://SC/Attention_check},1
3/30/2026 12:34,3/30/2026 12:52,IP Address,199.231.250.110,100,1085,TRUE,3/30/2026 12:52,R_70HiynWzO6yM3MD,,,,,44.0597,-121.3157,anonymous,EN,0.6000000238418579,,I agree to participate,Male,,35-44,White or Caucasian,Yes,Bachelor's degree,United States of America,Northeast,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Blue,Strongly Disagree,Strongly Disagree,Disagree,Strongly Disagree,Strongly Disagree,"My nutritionist or dietician,Friends or family,Social media,Newspapers or magazines",,Conservative,Somewhat disagree,0,0,22.022,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,complete,,,,5k7ECTvMcmsPOR87vltTWL,expert,influencer,expert_meat_influencer_oil,tfft,,
3/30/2026 12:38,3/30/2026 12:52,IP Address,172.59.196.58,100,875,TRUE,3/30/2026 12:52,R_3rBgLV42i8xFjHo,,,,,32.7797,-96.8022,anonymous,EN,0.800000012,,I agree to participate,Male,,65 or older,White or Caucasian,No,Bachelor's degree,United States of America,South,Somewhat Disagree,Somewhat Disagree,Somewhat Agree,Somewhat Disagree,Disagree,Agree,Blue,Agree,Agree,Somewhat Agree,Agree,Agree,"My doctor,Friends or family",,Conservative,Somewhat disagree,,,,,,,,,,10.505,57.798,59.168,16,6,6,5,13.6,13.6,43.11,1,5,4 - Neutral,5,,,,,,,,,,8.368,31.09,49.3,3,Red meat and cancer risk,5,5,5,Do to information I have read in the past. Conversations with my doctor,5.8,17.135,71.764,3,Seed oils and kids' diet,4 - Neutral,4 - Neutral,4 - Neutral,Without my own research I am just not sure how accurate the information was or is. ,0,complete,,,,3ZT1gb3BqHElw2JmbGA8bj,influencer,expert,influencer_meat_expert_oil,tfft,{gr://SC/Attention_check},1
3/30/2026 12:38,3/30/2026 12:53,IP Address,172.56.166.162,100,903,TRUE,3/30/2026 12:53,R_55tZgFCoxyeU4Xn,,,,,40.7035,-73.9235,anonymous,EN,0.800000012,,I agree to participate,Female,,45-54,Black or African American,No,Bachelor's degree,United States of America,Northeast,Somewhat Agree,Somewhat Agree,Somewhat Agree,Somewhat Agree,Somewhat Agree,Agree,Blue,Strongly Agree,Strongly Agree,Strongly Agree,Agree,Strongly Agree,"My nutritionist or dietician,Online blogs or other websites (not social media, newspapers, or magazines),Other (please specify)",Facebook,Moderate / middle of the road,Somewhat disagree,,,,,,,,,,3.136,7.353,8.116,6,4 - Neutral,4 - Neutral,4 - Neutral,8.223,31.397,32.075,2,6,5,5,,,,,,,,,,3.436,35.86,51.935,14,Red meat and cancer risk,7 - Extremely accurate,7 - Extremely authentic,7 - Extremely believable,"'--My nursing background and knowledge.
--my experience in health care, diet and welness",7.205,91.633,92.293,2,Seed oils and kids' diet,4 - Neutral,4 - Neutral,4 - Neutral,,0,complete,,,,5eFydPz6mmzCxaqSgVHBbs,influencer,expert,influencer_meat_expert_oil,ftft,,
3/30/2026 12:34,3/30/2026 12:53,IP Address,76.32.107.67,100,1159,TRUE,3/30/2026 12:53,R_60SELxUPhJMZlq5,,,,,34.0515,-118.2707,anonymous,EN,0.800000012,,I agree to participate,Female,,65 or older,"White or Caucasian,American Indian/Alaska Native",No,Some college,United States of America,West,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,complete,,,,3peJgoEmx0TTUO1n8bckPf,,,,,,
3/30/2026 12:38,3/30/2026 12:59,IP Address,76.226.173.71,100,1242,TRUE,3/30/2026 12:59,R_7U44tb1zDhcDwXF,,,,,30.0997,-91.9901,anonymous,EN,0.699999988,,I agree to participate,Female,,45-54,White or Caucasian,No,High school graduate,United States of America,South,Neutral,Agree,Somewhat Agree,Somewhat Agree,Somewhat Disagree,Neutral,Blue,Neutral,Somewhat Agree,Somewhat Agree,Agree,Somewhat Agree,My doctor,,Extremely conservative,Somewhat disagree,,,,,,,,,,14.575,16.716,17.198,2,5,5,5,13.128,14.785,15.242,2,5,5,5,,,,,,,,,,6.856,10.414,11.193,6,Not sure / don't know,5,4 - Neutral,4 - Neutral,Looked good,2.603,170.392,170.989,2,The nutritional value of whole wheat bread,5,5,6,,2,complete,,,,7dOz942UB9ME1Ym2G8lXKH,influencer,expert,influencer_meat_expert_oil,tfft,,
3/30/2026 12:39,3/30/2026 13:02,IP Address,24.120.111.149,100,1370,TRUE,3/30/2026 13:02,R_5Ce6G38jkV18zlb,,,,,35.1349,-106.6402,anonymous,EN,0.8999999761581421,,I agree to participate,Female,,55-64,White or Caucasian,Yes,High school graduate,United States of America,West,Strongly Disagree,Somewhat Agree,Strongly Disagree,Somewhat Agree,Strongly Disagree,Neutral,Blue,Somewhat Agree,Strongly Disagree,Disagree,Strongly Disagree,Neutral,"My doctor,Friends or family",,Slightly liberal,Somewhat disagree,7.219,25.374,28.462,3,Red meat and cancer risk,4 - Neutral,5,7 - Extremely believable,Because red meat is and can cause cancer ,18.748,21.686,22.544,2,5,5,5,4.063,51.39,54.181,7,3,5,5,7.417,29.866,30.661,4,Seed oils and kids' diet,4 - Neutral,4 - Neutral,4 - Neutral,Seed oils are good for you ,,,,,,,,,,,,,,,,,,,0,complete,,,,4FZccfn9DcYod2zmRFevKW,expert,influencer,expert_meat_influencer_oil,ftft,{gr://SC/Attention_check},1
3/30/2026 13:26,3/30/2026 13:26,IP Address,99.74.132.81,100,51,TRUE,3/30/2026 13:26,R_3DwKMjB5pnk7ueN,,,,,40.605,-75.4817,anonymous,EN,0.8999999761581421,,I agree to participate,Female,,55-64,White or Caucasian,No,Some high school,United States of America,Northeast,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,complete,,,,6J7CjDEkzLGrqNLAUVoujl,,,,,,
3/30/2026 13:26,3/30/2026 13:27,IP Address,97.207.24.24,100,29,TRUE,3/30/2026 13:27,R_3qfqOps6Sw4C1iL,,,,,40.3245,-79.7011,anonymous,EN,0.800000012,,I agree to participate,Female,,35-44,"White or Caucasian,Black or African American",No,High school graduate,United States of America,Northeast,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,complete,,,,7jfZfBdWVhzBE4OVw9VFsK,,,,,,
3/30/2026 13:27,3/30/2026 13:28,IP Address,66.24.131.235,100,78,TRUE,3/30/2026 13:28,R_1Pjzqi96p6n2uOt,,,,,42.1198,-76.8902,anonymous,EN,0.699999988,,I agree to participate,Female,,55-64,Black or African American,No,High school graduate,United States of America,Northeast,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,complete,,,,1PoYXgCixXJUzgJFjIyGip,,,,,,
3/30/2026 13:28,3/30/2026 13:29,IP Address,209.76.218.59,100,33,TRUE,3/30/2026 13:29,R_3B5MoDgXZAs0qjk,,,,,40.7126,-74.0066,anonymous,EN,0.8999999761581421,,I agree to participate,Male,,45-54,White or Caucasian,No,Some college,United States of America,Northeast,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,complete,,,,02g35TDhSPcVgdmd9Qs1RP,,,,,,
3/30/2026 13:26,3/30/2026 13:29,IP Address,144.13.202.36,100,176,TRUE,3/30/2026 13:29,R_1oDZqnbQDV1zSBH,,,,,44.8808,-91.9255,anonymous,EN,0.800000012,,I agree to participate,Female,,18-24,Asian,No,Bachelor's degree,United States of America,Midwest,Strongly Agree,Somewhat Agree,Somewhat Agree,Somewhat Agree,Somewhat Agree,Strongly Agree,Blue,Strongly Agree,Strongly Agree,Neutral,Somewhat Agree,Neutral,"My doctor,Friends or family,Online blogs or other websites (not social media, newspapers, or magazines)",,Moderate / middle of the road,Somewhat disagree,,,,,,,,,,0.723,5.457,7.068,4,4 - Neutral,7 - Extremely authentic,4 - Neutral,0.777,6.798,7.901,3,5,7 - Extremely authentic,7 - Extremely believable,,,,,,,,,,0.636,8.256,10.995,7,Red meat and cancer risk,4 - Neutral,6,5,This post looks professional ,0,0,14.051,0,Seed oils and kids' diet,5,5,4 - Neutral,I don’t know ,0,complete,,,,4aLoEd6U6RtuJOFNhnF8UN,influencer,expert,influencer_meat_expert_oil,ftft,{gr://SC/Attention_check},1
3/30/2026 13:26,3/30/2026 13:32,IP Address,35.33.225.44,100,361,TRUE,3/30/2026 13:32,R_7Y1l6jtbEOVaCPv,,,,,40.7126,-74.0066,anonymous,EN,0.8999999761581421,,I agree to participate,Female,,35-44,Black or African American,No,High school graduate,United States of America,South,Strongly Agree,Agree,Strongly Agree,Strongly Agree,Neutral,Strongly Agree,Blue,Agree,Agree,Somewhat Agree,Strongly Agree,Strongly Agree,"My doctor,My nutritionist or dietician,Social media",,Moderate / middle of the road,Somewhat disagree,3.358,22.477,23.314,3,The benefits of grilling vegetables,7 - Extremely accurate,7 - Extremely authentic,7 - Extremely believable,Its my honest opinion ,3.061,14.654,24.179,5,7 - Extremely accurate,7 - Extremely authentic,7 - Extremely believable,1.158,1.158,11.226,1,7 - Extremely accurate,6,7 - Extremely believable,3.279,10.346,12.252,3,Seed oils and kids' diet,7 - Extremely accurate,6,7 - Extremely believable,Its my honest opinion ,,,,,,,,,,,,,,,,,,,1,complete,,,,0588lVLfV9TN7LdyVreSrB,expert,influencer,expert_meat_influencer_oil,ftft,{gr://SC/Attention_check},1
3/30/2026 13:32,3/30/2026 13:33,IP Address,172.59.241.198,100,34,TRUE,3/30/2026 13:33,R_6hmgGjSkggB0CzL,,,,,39.953,-83.0767,anonymous,EN,0.8999999761581421,,I agree to participate,Female,,45-54,White or Caucasian,No,High school graduate,United States of America,Midwest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,complete,,,,1NI3mAh40S1QEWThdTa3nz,,,,,,
3/30/2026 13:33,3/30/2026 13:33,IP Address,174.249.180.50,100,50,TRUE,3/30/2026 13:33,R_72XcNR5DuIiXTUJ,,,,,33.8513,-84.287,anonymous,EN,0.8999999761581421,,I agree to participate,Female,,35-44,White or Caucasian,No,Doctoral degree,United States of America,Northeast,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,complete,,,,3W5axGWB4cqFSIyuqw1a4m,,,,,,
3/30/2026 13:33,3/30/2026 13:35,IP Address,172.59.96.89,100,79,TRUE,3/30/2026 13:35,R_6TXYmYbRiZS9RoA,,,,,43.1193,-87.9505,anonymous,EN,0.8999999761581421,,I agree to participate,Female,,55-64,White or Caucasian,No,High school graduate,United States of America,Midwest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,complete,,,,4mGBzj98dyulbOEToL83eo,,,,,,
3/30/2026 13:41,3/30/2026 13:42,IP Address,68.238.249.237,100,51,TRUE,3/30/2026 13:42,R_7gUtLdrIyQUqoav,,,,,40.1922,-75.4339,anonymous,EN,0.8999999761581421,,I agree to participate,Female,,18-24,White or Caucasian,No,Some college,United States of America,Northeast,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,complete,,,,5AEDhLkwY1fbnTIlHvcLEP,,,,,,
3/30/2026 12:39,3/30/2026 13:44,IP Address,71.145.198.57,100,3928,TRUE,3/30/2026 13:44,R_65XA6q0VTZqE3G8,,,,,36.8321,-119.825,anonymous,EN,0.8999999761581421,,I agree to participate,Female,,25-34,White or Caucasian,No,Bachelor's degree,United States of America,West,,,Strongly Agree,Agree,,Agree,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,complete,,,,4vBmYg6y7WljF6rVszcCSr,,,,,,
3/30/2026 13:46,3/30/2026 13:47,IP Address,12.75.116.78,100,44,TRUE,3/30/2026 13:47,R_1P6Yy0PDowtj6s3,,,,,45.5073,-122.6929,anonymous,EN,0.4000000059604645,,I agree to participate,Male,,18-24,Black or African American,No,Some college,United States of America,West,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,complete,,,,6bkOp5CaFatuDHBKi7D7YH,,,,,,
3/30/2026 13:48,3/30/2026 13:48,IP Address,68.108.110.5,100,23,TRUE,3/30/2026 13:48,R_7jOi2a7MEEV1KQd,,,,,36.2473,-115.2821,anonymous,EN,0.8999999761581421,,I agree to participate,Female,,45-54,White or Caucasian,No,Some high school,United States of America,Midwest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,complete,,,,25o9Allg5nuvUSut0rmrJs,,,,,,
3/30/2026 13:41,3/30/2026 13:49,IP Address,71.94.69.68,100,468,TRUE,3/30/2026 13:49,R_7piiuGMbMnKy0RQ,,,,,39.5381,-119.8365,anonymous,EN,1,,I agree to participate,Male,,65 or older,White or Caucasian,No,Doctoral degree,United States of America,West,Somewhat Agree,Somewhat Agree,Agree,Neutral,Strongly Disagree,Neutral,Blue,Somewhat Disagree,Somewhat Disagree,Somewhat Disagree,Somewhat Agree,Neutral,"My doctor,My nutritionist or dietician",,Liberal,Somewhat disagree,,,,,,,,,,3.553,36.294,36.891,15,5,5,6,4.064,15.548,16.894,2,5,5,4 - Neutral,,,,,,,,,,7.915,19.899,21.103,2,Red meat and cancer risk,4 - Neutral,4 - Neutral,4 - Neutral,I have no feelings about the accuracy of this post ,6.36,30.861,31.704,3,Seed oils and kids' diet,4 - Neutral,4 - Neutral,4 - Neutral,"I’m not sure of the accurately, but I believe that is probably some truth to it. I just don’t know how much.",0,complete,,,,4HZmQg4wQoqA1YtQz3rQMt,influencer,expert,influencer_meat_expert_oil,tfft,{gr://SC/Attention_check},1
3/30/2026 13:50,3/30/2026 13:56,IP Address,205.220.212.196,100,373,TRUE,3/30/2026 13:56,R_6FIqEIVFmiY6z0O,,,,,44.0597,-121.3157,anonymous,EN,1,,I agree to participate,Male,,35-44,White or Caucasian,No,Master's degree,United States of America,West,Strongly Agree,Strongly Agree,Strongly Agree,Somewhat Agree,Strongly Disagree,Strongly Agree,Blue,Somewhat Agree,Agree,Somewhat Agree,Agree,Strongly Agree,My doctor,,Conservative,Somewhat disagree,,,,,,,,,,3.991,4.935,7.538,2,7 - Extremely accurate,7 - Extremely authentic,7 - Extremely believable,0,0,7.61,0,7 - Extremely accurate,7 - Extremely authentic,7 - Extremely believable,,,,,,,,,,0,0,11.395,0,The importance of eating early,7 - Extremely accurate,7 - Extremely authentic,7 - Extremely believable,That is feature focusing.,0,0,50.067,0,Meal schedules for toddlers,7 - Extremely accurate,7 - Extremely authentic,7 - Extremely believable,Its grate deal.,2,complete,,,,5QZXjmG7NRvdFfh9HuKpvY,influencer,expert,influencer_meat_expert_oil,ftft,{gr://SC/Attention_check},1
3/30/2026 13:46,3/30/2026 13:56,IP Address,68.43.72.171,100,631,TRUE,3/30/2026 13:56,R_5q82BIxrEPk2COr,,,,,42.2789,-85.6904,anonymous,EN,0.8999999761581421,,I agree to participate,Female,,55-64,White or Caucasian,No,Some college,United States of America,Midwest,Agree,Agree,Agree,Somewhat Agree,Neutral,Agree,Blue,Agree,Neutral,Disagree,Somewhat Agree,Somewhat Agree,"My doctor,My nutritionist or dietician",,Liberal,Somewhat disagree,15.428,60.479,61.402,4,,,,,,26.919,46.368,47.843,4,5,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,complete,,,,39Ei1rR8IPX3Fuxsx7ESdc,expert,influencer,expert_meat_influencer_oil,ftft,,
