Stock1,Stock2,Correlation
MDLZ,TCOM,-0.06767270137661152
MDLZ,TXN,0.12804795450752693
MDLZ,VRSN,0.16092929015909915
MDLZ,VRTX,-0.002131028985025284
MDLZ,WBA,-0.18437581368472186
MDLZ,XEL,-0.0468773102319291
MELI,MTCH,-0.022037836169357256
MELI,PTON,0.16972121733269688
MELI,SIRI,-0.06083329921065871
MELI,TMUS,-0.1989085119338545
MELI,ZM,0.034687348675926793
MNST,PTON,-0.10156785266228202
MNST,PYPL,0.08279991405840052
MNST,ROST,-0.15969937470413045
MNST,SIRI,-0.11660527353886235
MNST,TXN,0.14247893777894377
MNST,VRTX,-0.16645776044004237
MNST,XEL,0.1989741289744209
MRNA,MTCH,0.004501858402398895
MRNA,SIRI,0.07989951535823239
MRNA,TMUS,-0.05656135969614042
MRNA,ZM,0.15396624934412317
MRVL,VRSN,-0.13641990869578582
MSFT,MTCH,0.16208227169630227
MSFT,SIRI,0.18731842390382256
MSFT,TMUS,0.0844670007611621
MTCH,MU,0.1068509859808757
MTCH,NXPI,-0.18515667084309234
MTCH,PAYX,0.1268073570157271
MTCH,PCAR,-0.027343716039040414
MTCH,PDD,0.03729205138059968
MTCH,PEP,0.06516883458804679
MTCH,REGN,0.000990127572564314
MTCH,SNPS,0.08883924751785906
MTCH,TCOM,-0.0886466438156437
MTCH,TEAM,-0.04047943345283543
MTCH,TSLA,0.16595276093488825
MTCH,VRSK,-0.013462375959060534
MTCH,WDAY,0.14727958365031363
MTCH,XLNX,0.10503167112273284
MU,PTON,-0.13348864756526227
MU,SIRI,0.11514023682201062
MU,TMUS,0.031018426025086473
MU,TXN,-0.001837010706891592
MU,XEL,0.1872975298428953
MU,ZM,0.052367110245092524
NFLX,PTON,0.16021308492655473
NFLX,SIRI,0.04112255608446469
NFLX,VRSN,0.054433769948721095
NFLX,ZM,-0.07904092604154254
NTES,PTON,-0.02754784077206131
NTES,PYPL,-0.16439800780711225
NTES,ROST,0.15641173857141644
NTES,TXN,-0.054473928292875236
NTES,XEL,0.016148989327253588
NTES,ZM,0.03632818053944882
NVDA,VRSN,-0.06379593764876583
NXPI,SIRI,0.09006587383690946
NXPI,TMUS,-0.06342965122882055
NXPI,XEL,-0.19585316790798238
NXPI,ZM,0.1543914611344503
OKTA,SGEN,0.16923177457427915
OKTA,SIRI,-0.009650695404962769
OKTA,VRSN,0.18121722022552336
OKTA,ZM,0.043564322473770914
ORLY,ROST,-0.08080668596882917
ORLY,SGEN,0.13725338135863246
ORLY,SIRI,0.03860992369695927
ORLY,TMUS,0.09062374988021667
ORLY,VRSN,-0.14955410738283315
PCAR,SIRI,-0.04238245104979257
PCAR,TMUS,-0.01106406877110485
PDD,ROST,0.17988744915432847
PDD,SIRI,-0.03269062872857757
PDD,TMUS,-0.11155998729646643
PDD,XEL,0.17492571345218155
PEP,SIRI,0.11497068616704674
PEP,TMUS,0.06990169970052262
PEP,XEL,-0.17908289879013287
PEP,ZM,0.1449420088366761
PTON,VRSK,0.05774500949620156
PTON,WDAY,-0.09434311327475933
PYPL,SGEN,0.16803692488645325
QCOM,TMUS,0.19670008810924602
REGN,SIRI,0.06378935587036808
REGN,TMUS,-0.04645462434151545
REGN,ZM,0.07856726763431297
ROST,SBUX,-0.13208061901450624
ROST,SWKS,-0.13704697897671608
ROST,TMUS,-0.07883241133282626
ROST,VRSN,-0.01368486600378158
ROST,ZM,-0.10980559568466573
SBUX,SGEN,-0.1426875973484021
SBUX,TMUS,0.14636042608423921
SBUX,VRSN,-0.0064155334208728385
SGEN,SWKS,0.09858518708763436
SGEN,TMUS,0.11649566414658402
SGEN,WBA,-0.18032725311326617
SIRI,SNPS,0.16364505288901682
SIRI,SPLK,0.1711861981858955
SIRI,TCOM,-0.12917617664800762
SIRI,TEAM,0.008516772842874732
SIRI,TSLA,0.026663303422523044
SIRI,VRSK,-0.13051494500224536
SIRI,WDAY,-0.08690227389935967
SIRI,XLNX,0.18697906025531266
SNPS,TMUS,-0.06549877760431129
SNPS,ZM,0.09377286965064341
SPLK,TMUS,0.0339860454592003
SPLK,VRSN,-0.11335997487158758
TCOM,TMUS,-0.19648706726690834
TEAM,TMUS,-0.15899636407905085
TEAM,ZM,0.055984945088713774
TMUS,TSLA,-0.16587163802826155
TMUS,XLNX,-0.02204950523618209
TSLA,ZM,0.10106380065073464
TXN,VRSN,0.12965029652856902
VRSK,XEL,-0.07785491610815427
VRSK,ZM,-0.15683172124920727
VRSN,VRTX,-0.07600731270535445
VRSN,WBA,-0.05273170457389969
VRSN,WDAY,0.0001812088468015191
WBA,WDAY,-0.1546080545666436
WDAY,XEL,-0.18842279242448867
